id_catalogo_bien_servicio,id_catalogo_bien_servicio_padre,codigo,codigo_completo,nombre,nivel,id_bien_servicio_tipo,estado,revision,id_arai,sincronizar
10004733,6000,2134,3.3.1.02134,CARPINTERIA,4,S,AC,,,N
10004734,6000,2141,3.3.1.02141,ALFOMBRADO,4,S,AC,,,N
10004735,6000,2149,3.3.1.02149,PLOMERIA,4,S,AC,,,N
10004736,6000,2189,3.3.1.02189,MANT. DE ESPACIOS VERDES,4,S,AC,,,N
10004737,6000,2236,3.3.1.02236,MANT. DE RED DE CABLEADO,4,S,AC,,,N
10004738,6000,2244,3.3.1.02244,INSTALACION ELECTRICA,4,S,AC,,,N
10004739,6000,2449,3.3.1.02449,MANT. DE RED CLOACAL,4,S,AC,,,N
10004740,6000,2475,3.3.1.02475,EXPENSAS PROP. HORIZONTAL,4,S,AC,,,N
10004741,6000,2479,3.3.1.02479,CARPINTERIA METALURGICA,4,S,AC,,,N
10004742,6000,2513,3.3.1.02513,CERRAJERIA,4,S,AC,,,N
10004743,6000,2528,3.3.1.02528,SERVICO DE PULIDO DE PISOS,4,S,AC,,,N
10004744,6000,2601,3.3.1.02601,PLASTIFICADO DE PISOS,4,S,AC,,,N
10004745,6000,2685,3.3.1.02685,ELECTRICISTA,4,S,AC,,,N
10004746,6000,2828,3.3.1.02828,MANTENIMIENTO DE POZO CIEGO,4,S,AC,,,N
10004747,6000,2924,3.3.1.02924,MANT. SIST. DE CALEFACCION,4,S,AC,,,N
10004748,6000,2970,3.3.1.02970,MANT. GRAL. DE INSTALACIONES,4,S,AC,,,N
10004749,6000,3065,3.3.1.03065,MANTENIMINETO DE HELIPUERTO,4,S,AC,,,N
10004750,6000,3066,3.3.1.03066,MANT. PUERTAS AUTOMATICAS,4,S,AC,,,N
10004751,6000,3084,3.3.1.03084,MANT. GRAL. INFRAESTRUCTURA,4,S,AC,,,N
10004752,6000,3181,3.3.1.03181,CONSTRUCCION DE ENTREPISO,4,S,AC,,,N
10004753,6000,3356,3.3.1.03356,REFORMA BOCA EXPENDIO,4,S,AC,,,N
10004754,6000,3519,3.3.1.03519,IMPERMEBILIZADO,4,S,AC,,,N
10004755,6000,3566,3.3.1.03566,SERVICIO DE EMPAPELADO,4,S,AC,,,N
10004756,6000,3574,3.3.1.03574,MANTENIMIENTO RED DE GAS,4,S,AC,,,N
10004757,6000,3611,3.3.1.03611,INST.CABLEADO TELEFONICO,4,S,AC,,,N
10004758,6000,3612,3.3.1.03612,REPARACION DE CALABOZO,4,S,AC,,,N
10004759,6000,3613,3.3.1.03613,REPARAC. INFRAESTRUCTURA,4,S,AC,,,N
10004760,6000,3746,3.3.1.03746,CONSTRUCCION DE CALABOZO,4,S,AC,,,N
10004761,6000,3900,3.3.1.03900,FIJACION DE PLACAS PETREAS,4,S,AC,,,N
10004762,6000,3908,3.3.1.03908,INSTAL. ALAMBRADO OLIMPICO,4,S,AC,,,N
10004763,6000,3987,3.3.1.03987,TENDIDO DE RED DE GAS,4,S,AC,,,N
10004764,6000,3994,3.3.1.03994,REPOSICION DE CHAPAS,4,S,AC,,,N
10004765,6000,4018,3.3.1.04018,COLOCACION DE PISOS,4,S,AC,,,N
10004766,6000,4178,3.3.1.04178,MONTAJE DE ESTRUC. TUBULAR,4,S,AC,,,N
10004767,6000,4237,3.3.1.04237,MANTENIMIENTO DE INMUEBLE,4,S,AC,,,N
10004768,6000,4332,3.3.1.04332,SERVICIO DE DEMOLICION  ,4,S,AC,,,N
10004769,6000,4434,3.3.1.04434,MANT. Y REPARACION DE TECHOS,4,S,AC,,,N
10004770,6000,4660,3.3.1.04660,SERVICIO DE PINTURA,4,S,AC,,,N
10004771,6000,4668,3.3.1.04668,MONTAJE DE ESTRUCTURA METALICA,4,S,AC,,,N
10004772,6000,4884,3.3.1.04884,AMPLIACION DE OBRA (EDIFICIO),4,S,AC,,,N
10004773,6000,5002,3.3.1.05002,REPARACION DE BAÑOS,4,S,AC,,,N
10004774,6000,5011,3.3.1.05011,MANT. INSTAL. TERMOMECANICA,4,S,AC,,,N
10004775,6000,5117,3.3.1.05117,INSTALACION DE CAÑERIA,4,S,AC,,,N
10004776,6000,5236,3.3.1.05236,CONSTRUCCION EDILICIA,4,S,AC,,,N
10004777,6000,5297,3.3.1.05297,MANTENIMIENTO DE NATATORIO,4,S,AC,,,N
10004778,6000,5464,3.3.1.05464,INSTALACION DE POLIDUCTO,4,S,AC,,,N
10004779,6000,5783,3.3.1.05783,INST.CABLEADO ESTRUCTURAL,4,S,AC,,,N
10004780,6000,5892,3.3.1.05892,CONEXION DE UPS,4,S,AC,,,N
10004781,6000,6062,3.3.1.06062,REPARACION DE MAMPARA,4,S,AC,,,N
10004782,6000,6146,3.3.1.06146,MANTENIM. SISTEMAS IRRADIANTES,4,S,AC,,,N
10004783,6000,6177,3.3.1.06177,REPARACION DE EDIFICIO,4,S,AC,,,N
10004784,6000,6289,3.3.1.06289,INST. DE VALVULA MODULANTE,4,S,AC,,,N
10004785,6000,6318,3.3.1.06318,MANTENIMIENTO DESAGUE PLUVIAL,4,S,AC,,,N
10004786,6000,6322,3.3.1.06322,MANT. DE CHIMENEA,4,S,AC,,,N
10004787,6000,6364,3.3.1.06364,REPARACION DE PUERTAS,4,S,AC,,,N
10004788,6000,6423,3.3.1.06423,MANT.INSTALACIONES SANITARIAS,4,S,AC,,,N
10004789,6000,6424,3.3.1.06424,MANT.INST.HIDRICAS C/INCENDIO,4,S,AC,,,N
10004790,6000,6425,3.3.1.06425,SERV. DE COLOCACION DE VIDRIOS,4,S,AC,,,N
10004791,6000,6617,3.3.1.06617,SERV. REPARACION DE CHICANAS,4,S,AC,,,N
10004792,6000,6721,3.3.1.06721,REPARACION DE VENTANA,4,S,AC,,,N
10004793,6001,2162,3.3.2.02162,REPARACION AUTOMOVIL,4,S,AC,,,N
10004794,6001,2460,3.3.2.02460,REPARACION DE CAMION,4,S,AC,,,N
10004795,6001,3037,3.3.2.03037,INSP./MANT./REPAR.AERONAVE,4,S,AC,,,N
10004796,6001,3038,3.3.2.03038,REPARACION DE EMBARCACION,4,S,AC,,,N
10004797,6001,3165,3.3.2.03165,REPARACION DE OMNIBUS,4,S,AC,,,N
10004798,6001,3191,3.3.2.03191,REPARACION DE CAMIONETA,4,S,AC,,,N
10004799,6001,4405,3.3.2.04405,REPARACION DE TRACTOR,4,S,AC,,,N
10004800,6001,4670,3.3.2.04670,REPARACION DE AMBULANCIA,4,S,AC,,,N
10004801,6001,4913,3.3.2.04913,LAVADO DE AUTOMOTORES,4,S,AC,,,N
10004802,6001,4914,3.3.2.04914,LAVADO DE VEHICULO,4,S,AC,,,N
10004803,6001,5266,3.3.2.05266,MANTENIMIENTO DE VEHICULO,4,S,AC,,,N
10004804,6001,5978,3.3.2.05978,REPARACION DE MOTONIVELADORA,4,S,AC,,,N
10004805,6001,5979,3.3.2.05979,REP. DE CARGADOR FRONTAL,4,S,AC,,,N
10004806,6001,6402,3.3.2.06402,REPARACION DE RETROEXCAVADORA,4,S,AC,,,N
10004807,6001,6557,3.3.2.06557,REPARACION GRUA HIDRAULICA,4,S,AC,,,N
10004808,6001,6809,3.3.2.06809,REPARACION DE HELICOPTERO,4,S,AC,,,N
10004809,1000308,5150,3.3.6.05150,MANTENIMIENTO DE SOFTWARE,4,S,AC,,,N
10004810,6034,1387,3.9.3.01387,VIGILANCIA Y CUSTODIA,4,S,AC,,,N
10004811,6034,2094,3.9.3.02094,SEGURIDAD CONTRA INCENDIOS,4,S,AC,,,N
10004812,6034,4725,3.9.3.04725,VIGILANCIA DE NATATORIOS,4,S,AC,,,N
10004813,6036,2095,3.9.9.02095,SERVICIO DE REFRIGERIO,4,S,AC,,,N
10004814,6036,2313,3.9.9.02313,SERV. TRATAMIENTO EFLUENTE,4,S,AC,,,N
10004815,6036,2348,3.9.9.02348,TICKET RESTAURANT,4,S,AC,,,N
10004816,6036,2375,3.9.9.02375,SERVICIO DE COFFEE-BREAK,4,S,AC,,,N
10004817,6036,2439,3.9.9.02439,SERV. RESIDUOS PATOLOGICOS,4,S,AC,,,N
10004818,6036,2756,3.9.9.02756,TICKET CANASTA FAMILIAR,4,S,AC,,,N
10004819,6036,2796,3.9.9.02796,TICKET CASH,4,S,AC,,,N
10004820,6036,2878,3.9.9.02878,SERV. DE ENTELADO DE MAPAS,4,S,AC,,,N
10004821,6036,2898,3.9.9.02898,PAQUETE ALIMENTICIO,4,S,AC,,,N
10004822,6036,3022,3.9.9.03022,SERV. CONFECCION TEXTIL,4,S,AC,,,N
10004823,6036,3161,3.9.9.03161,SERVICIO DE COMIDA,4,S,AC,,,N
10004824,6036,3264,3.9.9.03264,SERV. HANGARADO/ APOYO,4,S,AC,,,N
10004825,6036,3345,3.9.9.03345,SERV. REFORMA DE VEHICULO,4,S,AC,,,N
10004826,6036,3514,3.9.9.03514,SERV.ENSAYO DE MANGAS,4,S,AC,,,N
10004827,6036,3515,3.9.9.03515,SER.VERIFICACION HIDRATANTE,4,S,AC,,,N
10004828,6036,3573,3.9.9.03573,SERVICIO DE LUNCH,4,S,AC,,,N
10004829,6036,3694,3.9.9.03694,TRATAMIENTO AGUA P/CALDERA,4,S,AC,,,N
10004830,6036,3695,3.9.9.03695,SERV. COPIADO DE PELICULA,4,S,AC,,,N
10004831,6036,3748,3.9.9.03748,SERV.ENLACE DE CONECTIVIDAD,4,S,AC,,,N
10004832,6036,3842,3.9.9.03842,REEMPLAZO DE BOMBA,4,S,AC,,,N
10004833,6036,3942,3.9.9.03942,TICKET COMBUSTIBLE,4,S,AC,,,N
10004834,6036,4033,3.9.9.04033,SUSCRIPCION VIA MODEM,4,S,AC,,,N
10004835,6036,4170,3.9.9.04170,RECARGA DE TUBOS DE DIOXIDO,4,S,AC,,,N
10004836,6036,4251,3.9.9.04251,SUSC.SEÑAL CORREC.DIFERENC,4,S,AC,,,N
10004837,6036,4358,3.9.9.04358,SERVICIO DE RACIONAMIENTO,4,S,AC,,,N
10004838,6036,4380,3.9.9.04380,RECARGA CARTUCHO DE TINTA,4,S,AC,,,N
10004839,6036,4460,3.9.9.04460,SERV.CARGA/DESCARGA DE BULTOS,4,S,AC,,,N
10004840,6036,4483,3.9.9.04483,RECARGA DE GAS HELIO,4,S,AC,,,N
10004841,6036,4555,3.9.9.04555,REEMPLAZO DE EQUIPO COMPRESOR,4,S,AC,,,N
10004842,6036,4610,3.9.9.04610,DESMONTAJE DE ASCENSORES,4,S,AC,,,N
10004843,6036,4630,3.9.9.04630,SER.DETECCION/EXTINCION INCEND,4,S,AC,,,N
10004844,6036,4663,3.9.9.04663,REPARACION DE SILLAS,4,S,AC,,,N
10004845,6036,4724,3.9.9.04724,SERVICIO CONTROL BROMATOLOGICO,4,S,AC,,,N
10004846,6036,4824,3.9.9.04824,TRATAMIENTO QUIMICO DE AGUAS,4,S,AC,,,N
10004847,6036,4893,3.9.9.04893,CONSTRUCCION JUEGO DE COMANDO,4,S,AC,,,N
10004848,6036,5120,3.9.9.05120,INST.EQUIPO P/ AMBULANCIA,4,S,AC,,,N
10004849,6036,5127,3.9.9.05127,SERVICIO DE GRABOVERIFICACION,4,S,AC,,,N
10004850,6036,5268,3.9.9.05268,SERV. FACTURACION Y COBRANZA,4,S,AC,,,N
10004851,6036,5417,3.9.9.05417,SERV. INTERNACION GERIATRICA,4,S,AC,,,N
10004852,6036,5759,3.9.9.05759,SERVICIO DE SEÑALETICA,4,S,AC,,,N
10004853,6036,5794,3.9.9.05794,REEMPLAZO DE EQ.HIDRONEUMATICO,4,S,AC,,,N
10004854,6036,5798,3.9.9.05798,SERV. DE DETECCION DE INCENDIO,4,S,AC,,,N
10004855,6036,5836,3.9.9.05836,RECARGA DE GAS CARBONICO,4,S,AC,,,N
10004856,6036,6283,3.9.9.06283,SERVICIO DE ENTOSCADO DE CALLE,4,S,AC,,,N
10004857,6036,6304,3.9.9.06304,RECARGA DE TUBO DE OXIGENO,4,S,AC,,,N
10004858,6036,6377,3.9.9.06377,SERVICIO DE AVITUALLAMIENTO,4,S,AC,,,N
10004859,6036,6452,3.9.9.06452,SERVICIO PLASTIFICADO DE MAPAS,4,S,AC,,,N
10004860,6036,6455,3.9.9.06455,DESMONTAJE Y MONTAJE TABIQUE  ,4,S,AC,,,N
10004861,6036,6687,3.9.9.06687,CARGA DE GAS HIDROGENO,4,S,AC,,,N
10004862,6036,6688,3.9.9.06688,CARGA DE AIRE ANALITICO,4,S,AC,,,N
10004863,6036,6858,3.9.9.06858,PROVISION INTEGR. COMB./LUBR.,4,S,AC,,,N
10004864,6036,6861,3.9.9.06861,TICKET MULTIRRUBRO,4,S,AC,,,N
10004865,6036,6914,3.9.9.06914,SERV. ATENCION ALERTA SOCORRO,4,S,AC,,,N
10004866,6036,6949,3.9.9.06949,SERVICIO DE RAMPA,4,S,AC,,,N
10004867,6032,2474,3.9.1.02474,SERVICOS DE CEREMONIAL,4,S,AC,,,N
10004868,5992,1419,3.2.1.01419,ALQUILER DE VIVIENDA,4,S,AC,,,N
10004869,5992,2024,3.2.1.02024,ALQUILER DE COCHERA,4,S,AC,,,N
10004870,5992,2085,3.2.1.02085,ALQUILER DE OFICINA,4,S,AC,,,N
10004871,5992,2527,3.2.1.02527,ALQUILER DE EDIFICIO,4,S,AC,,,N
10004872,5992,4626,3.2.1.04626,ALQUILER SALON AUDITORO,4,S,AC,,,N
10004873,5992,4985,3.2.1.04985,ALQUILER DE DEPOSITO,4,S,AC,,,N
10004874,5992,6746,3.2.1.06746,ALQUILER DE COMEDOR,4,S,AC,,,N
10004875,5993,1425,3.2.2.01425,ALQUILER GRUPO ELECTROGENO,4,S,AC,,,N
10004876,5993,2014,3.2.2.02014,ALQUILER DE DISPENSERS,4,S,AC,,,N
10004877,5993,2145,3.2.2.02145,ALQUILER EQUIPO TELEFONICO,4,S,AC,,,N
10004878,5993,2457,3.2.2.02457,ALQUILER DE SIST. DE ALARMA,4,S,AC,,,N
10004879,5993,2459,3.2.2.02459,ALQUILER DE AUTOELEVADOR,4,S,AC,,,N
10004880,5993,2579,3.2.2.02579,ALQ.CINTA TRANSPORTADORA,4,S,AC,,,N
10004881,5993,2819,3.2.2.02819,ALQUILER DE TERMO CONTENEDOR,4,S,AC,,,N
10004882,5993,2902,3.2.2.02902,ALQUILER DE GRUA,4,S,AC,,,N
10004883,5993,2904,3.2.2.02904,ALQ.EQUIP.BOMBEO HORMIGON,4,S,AC,,,N
10004884,5993,2911,3.2.2.02911,ALQUILER DE EXPENDEDORA,4,S,AC,,,N
10004885,5993,3010,3.2.2.03010,ALQ. MAQUINA PULIDORA PISO,4,S,AC,,,N
10004886,5993,3011,3.2.2.03011,ALQUILER LUSTRALIJADORA,4,S,AC,,,N
10004887,5993,3026,3.2.2.03026,ALQUILER DE VEHICULO,4,S,AC,,,N
10004888,5993,3218,3.2.2.03218,ALQUILER DE RADIOMENSAJES,4,S,AC,,,N
10004889,5993,3946,3.2.2.03946,ALQUILER DE ANDAMIO,4,S,AC,,,N
10004890,5993,4053,3.2.2.04053,ALQUILER EQUIPO DE TRUNKING,4,S,AC,,,N
10004891,5993,4364,3.2.2.04364,ALQUILER EQUIP.INTERP.SIMULT,4,S,AC,,,N
10004892,5993,4442,3.2.2.04442,ALQUILER DE HANDY,4,S,AC,,,N
10004893,5993,4444,3.2.2.04444,ALQUILER DE BATERIA,4,S,AC,,,N
10004894,5993,4445,3.2.2.04445,ALQUILER DE MICROFONO,4,S,AC,,,N
10004895,5993,4499,3.2.2.04499,ALQUILER DE BAÑO QUIMICO,4,S,AC,,,N
10004896,5993,4515,3.2.2.04515,ALQUILER DE GAS HELIO,4,S,AC,,,N
10004897,5993,4977,3.2.2.04977,ALQUILER DE EQUIPO DE TELEX,4,S,AC,,,N
10004898,5993,5021,3.2.2.05021,ALQUILER DE VIDEOGRABADORA,4,S,AC,,,N
10004899,5993,5022,3.2.2.05022,ALQUILER DE RETROPROYECTOR,4,S,AC,,,N
10004900,5993,5210,3.2.2.05210,ALQUILER AIRE ACONDICIONADOR,4,S,AC,,,N
10004901,5993,5271,3.2.2.05271,ALQUILER DE CAMARA DE FRIO,4,S,AC,,,N
10004902,5993,5466,3.2.2.05466,ALQUILER DE TARJETA,4,S,AC,,,N
10004903,5993,5518,3.2.2.05518,ALQUILER DE DESMALEZADORA,4,S,AC,,,N
10004904,5993,5842,3.2.2.05842,ALQUILER DE LOCKERS,4,S,AC,,,N
10004905,5993,5960,3.2.2.05960,ALQUILER DE CROMATOGRAFO,4,S,AC,,,N
10004906,5993,6404,3.2.2.06404,ALQUILER CILINDRO CONTENEDOR,4,S,AC,,,N
10004907,5993,6730,3.2.2.06730,ALQUILER DE REMOLQUE P/ BUQUE,4,S,AC,,,N
10004908,5993,6874,3.2.2.06874,ALQUILER DE OXICAPNOGRAFO,4,S,AC,,,N
10004909,5993,6894,3.2.2.06894,ALQUILER SISTEMA DE TARIFACION,4,S,AC,,,N
10004910,5994,1427,3.2.3.01427,ALQUILER COMPUTADORAS,4,S,AC,,,N
10004911,5994,5404,3.2.3.05404,ALQUILER DE IMPRESORA,4,S,AC,,,N
10004912,5994,6516,3.2.3.06516,ALQUILER DE ENCRIPTOR DE DATOS,4,S,AC,,,N
10004913,5994,6732,3.2.3.06732,ALQ. DE SUBSISTEMA DE CARTUCHO,4,S,AC,,,N
10004914,5994,6992,3.2.3.06992,ALQUILER EQ. DE PROCESAMIENTO,4,S,AC,,,N
10004915,5995,1426,3.2.4.01426,ALQUILER DE FOTOCOPIADORA,4,S,AC,,,N
10001870,5953,885,2.5.1.00885,OXIGENO,4,C,AC,,,N
10004916,5995,2879,3.2.4.02879,SERVICIO DE DUPLICADO,4,S,AC,,,N
10004917,5995,3952,3.2.4.03952,ALQUILER FOTOCOP. DE PLANOS,4,S,AC,,,N
10004918,5999,2235,3.2.9.02235,ALQUILER DE UTILERIA TEATRAL,4,S,AC,,,N
10004919,5999,2621,3.2.9.02621,ALQUILER DE UTILES P/EVENTOS,4,S,AC,,,N
10004920,5999,3164,3.2.9.03164,LOCACION DE STAND,4,S,AC,,,N
10004921,5999,3633,3.2.9.03633,SERV. TELEVISION P/CABLE,4,S,AC,,,N
10004922,5999,3645,3.2.9.03645,SERVICIO DE INFORMACION,4,S,AC,,,N
10004923,5999,4177,3.2.9.04177,ALQUILER ESTRUCT. TUBULAR,4,S,AC,,,N
10004924,5999,4320,3.2.9.04320,ALQUILER DE FOTOGRAFIA,4,S,AC,,,N
10004925,5999,4374,3.2.9.04374,ARRENDAMIENTO DE DARSENA,4,S,AC,,,N
10004926,5999,4419,3.2.9.04419,ALQUILER DE SEGMENTO ESPACIAL,4,S,AC,,,N
10004927,5999,4623,3.2.9.04623,ALQUILER UNIDAD QUIMICA,4,S,AC,,,N
10004928,5999,5499,3.2.9.05499,SERVICIO DE COMODATO,4,S,AC,,,N
10004929,5999,5601,3.2.9.05601,ALQUILER DE PARTITURAS,4,S,AC,,,N
10004930,5999,6848,3.2.9.06848,ALQUILER DE SALA COFRE,4,S,AC,,,N
10004931,5997,4045,3.2.6.04045,ALQUILER MODULOS SAS,4,S,AC,,,N
10004932,6009,2031,3.4.4.02031,ASESORAMIENTO CONTABLE,4,S,AC,,,N
10004933,6009,2611,3.4.4.02611,SERVICIO DE AUDITORIA,4,S,AC,,,N
10004934,6009,3123,3.4.4.03123,SER.GEST./CONTROL.REG.PATRI,4,S,AC,,,N
10004935,6009,4043,3.4.4.04043,ANALIS. ECONOMICO FINANCIERO,4,S,AC,,,N
10004936,6009,5126,3.4.4.05126,SERV. ASESORAMIENTO IMPOSITIVO,4,S,AC,,,N
10004937,6014,2032,3.4.9.02032,ASESOR. IMAGEN SATELITAL,4,S,AC,,,N
10004938,6014,2148,3.4.9.02148,CERTIFICACIONES,4,S,AC,,,N
10004939,6014,2169,3.4.9.02169,SERVICIO DE TELEVISACION,4,S,AC,,,N
10004940,6014,2203,3.4.9.02203,DIRECCION DE OBRA,4,S,AC,,,N
10004941,6014,2264,3.4.9.02264,CONSTRUCCION DE ESCENOGRAFIA,4,S,AC,,,N
10004942,6014,2409,3.4.9.02409,SERVICIO DE TRADUCCION,4,S,AC,,,N
10004943,6014,2543,3.4.9.02543,SERV. DE DISEÑO GRAFICO,4,S,AC,,,N
10004944,6014,2642,3.4.9.02642,CONST. CABINA ACUSTICA,4,S,AC,,,N
10004945,6014,2646,3.4.9.02646,PERFORACION P/POZO DE AGUA,4,S,AC,,,N
10004946,6014,2647,3.4.9.02647,CONST. CAMARA FRIGORIFICA,4,S,AC,,,N
10004947,6014,2648,3.4.9.02648,CONST. DE TANQUE DE AGUA,4,S,AC,,,N
10004948,6014,2800,3.4.9.02800,PROGRAM. CTRAL. TELEFONICA,4,S,AC,,,N
10004949,6014,2827,3.4.9.02827,CONEXION RED DIGITAL,4,S,AC,,,N
10004950,6014,2913,3.4.9.02913,SERV. EDUCACION FISICA,4,S,AC,,,N
10004951,6014,2927,3.4.9.02927,SERV. HIGIENE Y SEGURIDAD,4,S,AC,,,N
10004952,6014,2933,3.4.9.02933,SERV. DESPACHANTE ADUANA,4,S,AC,,,N
10004953,6014,2983,3.4.9.02983,INSTAL. CENTRAL TELEFONICA,4,S,AC,,,N
10004954,6014,3045,3.4.9.03045,ESTUDIO TECNICO DEL TRANSITO,4,S,AC,,,N
10004955,6014,3048,3.4.9.03048,DESTRUCCION Y REC. DE PAPEL,4,S,AC,,,N
10004956,6014,3093,3.4.9.03093,SERV. COMPOSICION MUSICAL,4,S,AC,,,N
10004957,6014,3096,3.4.9.03096,CONSTRUCCION DE MAQUETA,4,S,AC,,,N
10004958,6014,3312,3.4.9.03312,MONTAJE TRANSP A RODILLO,4,S,AC,,,N
10004959,6014,3313,3.4.9.03313,ARMADO DE ESTANTERIAS,4,S,AC,,,N
10004960,6014,3325,3.4.9.03325,CONSTRUCCION DE TABIQUE,4,S,AC,,,N
10004961,6014,3415,3.4.9.03415,SIMULACION DE TRANSITO,4,S,AC,,,N
10004962,6014,3443,3.4.9.03443,ARMADO Y DESARME PESCANTE,4,S,AC,,,N
10004963,6014,3444,3.4.9.03444,ARMADO TECHO/ILUM P/TEATRO,4,S,AC,,,N
10004964,6014,3457,3.4.9.03457,OPER,4,S,AC,,,N
10004965,6014,3461,3.4.9.03461,ARMADO/DESAR. CAM. ACUSTICA,4,S,AC,,,N
10004966,6014,3488,3.4.9.03488,INST.DISPOSITIVO P/AIRE ACOND.,4,S,AC,,,N
10004967,6014,3677,3.4.9.03677,SERVICIO DE GESTORIA,4,S,AC,,,N
10004968,6014,3680,3.4.9.03680,SERVICIO TECNICO DE APOYO,4,S,AC,,,N
10004969,6014,3704,3.4.9.03704,AMPLIACION RED GAS NATURAL,4,S,AC,,,N
10004970,6014,3829,3.4.9.03829,REMODELACION MONTACARGAS,4,S,AC,,,N
10004971,6014,3906,3.4.9.03906,SERVICIO DE DESGRABACION,4,S,AC,,,N
10004972,6014,3914,3.4.9.03914,INST.SIST.AIRE ACONDICIONADO,4,S,AC,,,N
10004973,6014,3922,3.4.9.03922,SERVICIO DE MICROSCOPIA,4,S,AC,,,N
10004974,6014,3993,3.4.9.03993,CONSTRUCCION DE TINGLADO,4,S,AC,,,N
10004975,6014,4002,3.4.9.04002,INTALACION DE STAND,4,S,AC,,,N
10004976,6014,4016,3.4.9.04016,SERV.DE OPERADORAS TELEF.,4,S,AC,,,N
10004977,6014,4029,3.4.9.04029,AJUSTE DE SONIDO EN SALAS,4,S,AC,,,N
10004978,6014,4031,3.4.9.04031,SERV.PROTECCION LINEA TELEF,4,S,AC,,,N
10004979,6014,4076,3.4.9.04076,LOCACION DE SERVICIOS,4,S,AC,,,N
10004980,6014,4221,3.4.9.04221,CONSTRUCCION D/ PLATAFORMA,4,S,AC,,,N
10004981,6014,4234,3.4.9.04234,INSTALACION QUEMADORES GAS,4,S,AC,,,N
10004982,6014,4238,3.4.9.04238,SERVICIO DE MENSURA,4,S,AC,,,N
10004983,6014,4240,3.4.9.04240,SERVICIO DE GUARDAVIDAS,4,S,AC,,,N
10004984,6014,4252,3.4.9.04252,SERV.ESTRAT.COMUNICACION,4,S,AC,,,N
10004985,6014,4262,3.4.9.04262,LECTURA DISCO TACOGRAFO,4,S,AC,,,N
10004986,6014,4270,3.4.9.04270,SERVICIO DE SOLDADURA,4,S,AC,,,N
10004987,6014,4299,3.4.9.04299,DERECHOS DE AUTOR,4,S,AC,,,N
10004988,6014,4300,3.4.9.04300,SERVICIO DE GUARDERIA,4,S,AC,,,N
10004989,6014,4312,3.4.9.04312,SERVICIO DE TAQUIGRAFIA,4,S,AC,,,N
10004990,6014,4356,3.4.9.04356,PUESTA EN MARCHA DE PLANTA,4,S,AC,,,N
10004991,6014,4387,3.4.9.04387,INSTALACION DE ACCESOS BASICOS,4,S,AC,,,N
10004992,6014,4416,3.4.9.04416,INST.ESTACION P/ENLACE SATELIT,4,S,AC,,,N
10004993,6014,4438,3.4.9.04438, RELLENADO Y APISONADO TIERRA,4,S,AC,,,N
10004994,6014,4501,3.4.9.04501,MODIFICACION SIST. VIDEO RADAR,4,S,AC,,,N
10004995,6014,4533,3.4.9.04533,EVALUACION DE CALZADAS,4,S,AC,,,N
10004996,6014,4658,3.4.9.04658,CAMBIO DE ESPOLETA,4,S,AC,,,N
10004997,6014,4671,3.4.9.04671,CONSTR. E INST. DE CERRAMIENTO,4,S,AC,,,N
10004998,6014,4677,3.4.9.04677,FABRICACION CORONA RODAMIENTO,4,S,AC,,,N
10004999,6014,4723,3.4.9.04723,MONTAJE ALINEACION- NIVELACION,4,S,AC,,,N
10005000,6014,4793,3.4.9.04793,CONSTRUCCION DE OPTICA ZOOM,4,S,AC,,,N
10005001,6014,4794,3.4.9.04794,CONSTRUCCION SISTEMA MECANICO,4,S,AC,,,N
10005002,6014,4803,3.4.9.04803,INSTALACION DE CABLE CANAL ,4,S,AC,,,N
10005003,6014,4806,3.4.9.04806,FABRICACION DE BATERIAS,4,S,AC,,,N
10005004,6014,4838,3.4.9.04838,MEDICION DE PULSO ULTRASONICO,4,S,AC,,,N
10005005,6014,4920,3.4.9.04920,PROV. DE TORRE DE ALTA TENSION,4,S,AC,,,N
10005006,6014,4987,3.4.9.04987,IMPRESION P/ ALBUM FOTOGRAFICO,4,S,AC,,,N
10005007,6014,4988,3.4.9.04988,PROVISION DE PLANTAS Y FLORES,4,S,AC,,,N
10005008,6014,4999,3.4.9.04999,ARMADO DE MAMPARA,4,S,AC,,,N
10005009,6014,5033,3.4.9.05033,SERVICIO INSPECCION AERONAVE,4,S,AC,,,N
10005010,6014,5049,3.4.9.05049,SERV.IDENTIFICACION AMBULANCIA,4,S,AC,,,N
10005011,6014,5062,3.4.9.05062,CONSTRUCCION DE SOBRE CHASIS,4,S,AC,,,N
10005012,6014,5093,3.4.9.05093,INSTAL. DISPOSITIVOS REFUERZO,4,S,AC,,,N
10005013,6014,5119,3.4.9.05119,SERV.DE LIQUIDACION DE HABERES,4,S,AC,,,N
10005014,6014,5138,3.4.9.05138,DESMONTAJE ANTENA COMUNICACION,4,S,AC,,,N
10005015,6014,5167,3.4.9.05167,EJECUCION DE ANTECAMARAS,4,S,AC,,,N
10005016,6014,5175,3.4.9.05175,SERVICIO DE BALLET,4,S,AC,,,N
10005017,6014,5180,3.4.9.05180,SERVICIO TECNICO DE POSTVENTA,4,S,AC,,,N
10005018,6014,5226,3.4.9.05226,DESMONTAJE DE EQUIPOS,4,S,AC,,,N
10005019,6014,5251,3.4.9.05251,TRADUCCION Y SUBTITULADO,4,S,AC,,,N
10005020,6014,5289,3.4.9.05289,INST.SIST.COMUNIC. DE DATOS,4,S,AC,,,N
